Linux 3.10.0-957.1.3.el7.x86_64 (perf48.perf.lab.eng.bos.redhat.com) 	03/19/19 	_x86_64_	(24 CPU)

21:54:46        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
21:54:51        all      4.14      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     95.81
21:54:51          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          1     99.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51          2      0.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.60
21:54:51          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         13      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         17      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         18      0.20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.80
21:54:51         19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

21:54:46       proc/s   cswch/s

21:54:56         INTR    intr/s
21:55:01          sum   1304.40
21:55:01            0      0.00
21:55:01            1      0.00
21:55:01            2      0.00
21:55:01            3      0.00
21:55:01            4      0.00
21:55:01            5      0.00
21:55:01            6      0.00
21:55:01            7      0.00
21:55:01            8      0.00
21:55:01            9      0.00
21:55:01           10      0.00
21:55:01           11      0.00
21:55:01           12      0.00
21:55:01           13      0.00
21:55:01           14      0.00
21:55:01           15      0.00
21:55:01           16      0.00
21:55:01           17      0.00
21:55:01           18      0.00
21:55:01           19      0.00
21:55:01           20      0.00
21:55:01           21      0.00
21:55:01           22      0.00
21:55:01           23      0.00
21:55:01           24      0.00
21:55:01           25      0.00
21:55:01           26      0.00
21:55:01           27      0.00
21:55:01           28      0.00
21:55:01           29      0.00
21:55:01           30      0.00
21:55:01           31      0.00
21:55:01           32      0.00
21:55:01           33      0.00
21:55:01           34      0.00
21:55:01           35      0.00
21:55:01           36      0.00
21:55:01           37      0.00
21:55:01           38      0.00
21:55:01           39      0.00
21:55:01           40      0.00
21:55:01           41      0.40
21:55:01           42      0.00
21:55:01           43      0.00
21:55:01           44      0.00
21:55:01           45      0.60
21:55:01           46      0.60
21:55:01           47      0.60
21:55:01           48      0.60
21:55:01           49      0.60
21:55:01           50      0.60
21:55:01           51      0.60
21:55:01           52      0.60
21:55:01           53      0.60
21:55:01           54      0.60
21:55:01           55      0.60
21:55:01           56      0.60
21:55:01           57      0.60
21:55:01           58      0.60
21:55:01           59      0.60
21:55:01           60      0.60
21:55:01           61      0.60
21:55:01           62      0.60
21:55:01           63      0.60
21:55:01           64      0.60
21:55:01           65      0.60
21:55:01           66      0.60
21:55:01           67      0.60
21:55:01           68      0.60
21:55:01           69      0.00
21:55:01           70      0.00
21:55:01           71      0.60
21:55:01           72      0.60
21:55:01           73      0.60
21:55:01           74      0.60
21:55:01           75      0.60
21:55:01           76      0.60
21:55:01           77      0.60
21:55:01           78      0.60
21:55:01           79      0.60
21:55:01           80      0.60
21:55:01           81      0.60
21:55:01           82      0.60
21:55:01           83      0.60
21:55:01           84      0.60
21:55:01           85      0.60
21:55:01           86      0.60
21:55:01           87      0.60
21:55:01           88      0.60
21:55:01           89      0.60
21:55:01           90      0.60
21:55:01           91      0.60
21:55:01           92      0.60
21:55:01           93      0.60
21:55:01           94      0.60
21:55:01           95      0.00
21:55:01           96      0.00
21:55:01           97      0.60
21:55:01           98      0.60
21:55:01           99      0.60
21:55:01          100      0.60
21:55:01          101      0.60
21:55:01          102      0.60
21:55:01          103      0.60
21:55:01          104      0.60
21:55:01          105      0.60
21:55:01          106      0.60
21:55:01          107      0.60
21:55:01          108      0.60
21:55:01          109      0.60
21:55:01          110      0.60
21:55:01          111      0.60
21:55:01          112      0.60
21:55:01          113      0.60
21:55:01          114      0.60
21:55:01          115      0.60
21:55:01          116      0.60
21:55:01          117      0.60
21:55:01          118      0.60
21:55:01          119      0.60
21:55:01          120      0.60
21:55:01          121      0.00
21:55:01          122      0.00
21:55:01          123      0.80
21:55:01          124      0.60
21:55:01          125      0.60
21:55:01          126      0.60
21:55:01          127      0.60
21:55:01          128      0.60
21:55:01          129      0.60
21:55:01          130      0.80
21:55:01          131      0.60
21:55:01          132      0.60
21:55:01          133      0.60
21:55:01          134      0.60
21:55:01          135      0.60
21:55:01          136      0.60
21:55:01          137      0.60
21:55:01          138      0.60
21:55:01          139      0.60
21:55:01          140      0.60
21:55:01          141      0.60
21:55:01          142      0.60
21:55:01          143      0.60
21:55:01          144      0.60
21:55:01          145      0.60
21:55:01          146      0.60
21:55:01          147      0.00
21:55:01          148      3.00
21:55:01          149      4.40
21:55:01          150      1.80
21:55:01          151      2.80
21:55:01          152      8.80
21:55:01          153      1.40
21:55:01          154      2.40
21:55:01          155      1.00
21:55:01          156      0.00
21:55:01          157      0.00
21:55:01          158      0.00
21:55:01          159      0.00
21:55:01          160      0.00
21:55:01          161      0.00
21:55:01          162      0.00
21:55:01          163      0.00
21:55:01          164      0.00
21:55:01          165      0.00
21:55:01          166      0.00
21:55:01          167      0.00
21:55:01          168      0.00
21:55:01          169      0.00
21:55:01          170      0.00
21:55:01          171      0.00
21:55:01          172      0.00
21:55:01          173      0.00
21:55:01          174      0.00
21:55:01          175      0.00
21:55:01          176      0.00
21:55:01          177      0.00
21:55:01          178      0.00
21:55:01          179      0.00
21:55:01          180      0.00
21:55:01          181      0.00
21:55:01          182      0.00
21:55:01          183      0.00
21:55:01          184      0.00
21:55:01          185      0.00
21:55:01          186      0.00
21:55:01          187      0.00
21:55:01          188      0.00
21:55:01          189      0.00
21:55:01          190      0.00
21:55:01          191      0.00
21:55:01          192      0.00
21:55:01          193      0.00
21:55:01          194      0.00
21:55:01          195      0.00
21:55:01          196      0.00
21:55:01          197      0.00
21:55:01          198      0.00
21:55:01          199      0.00
21:55:01          200      0.00
21:55:01          201      0.00
21:55:01          202      0.00
21:55:01          203      0.00
21:55:01          204      0.00
21:55:01          205      0.00
21:55:01          206      0.00
21:55:01          207      0.00
21:55:01          208      0.00
21:55:01          209      0.00
21:55:01          210      0.00
21:55:01          211      0.00
21:55:01          212      0.00
21:55:01          213      0.00
21:55:01          214      0.00
21:55:01          215      0.00
21:55:01          216      0.00
21:55:01          217      0.00
21:55:01          218      0.00
21:55:01          219      0.00
21:55:01          220      0.00
21:55:01          221      0.00
21:55:01          222      0.00
21:55:01          223      0.00
21:55:01          224      0.00
21:55:01          225      0.00
21:55:01          226      0.00
21:55:01          227      0.00
21:55:01          228      0.00
21:55:01          229      0.00
21:55:01          230      0.00
21:55:01          231      0.00
21:55:01          232      0.00
21:55:01          233      0.00
21:55:01          234      0.00
21:55:01          235      0.00
21:55:01          236      0.00
21:55:01          237      0.00
21:55:01          238      0.00
21:55:01          239      0.00
21:55:01          240      0.00
21:55:01          241      0.00
21:55:01          242      0.00
21:55:01          243      0.00
21:55:01          244      0.00
21:55:01          245      0.00
21:55:01          246      0.00
21:55:01          247      0.00
21:55:01          248      0.00
21:55:01          249      0.00
21:55:01          250      0.00
21:55:01          251      0.00
21:55:01          252      0.00
21:55:01          253      0.00
21:55:01          254      0.00
21:55:01          255      0.00
21:55:01          256      0.00
21:55:01          257      0.00
21:55:01          258      0.00
21:55:01          259      0.00
21:55:01          260      0.00
21:55:01          261      0.00
21:55:01          262      0.00
21:55:01          263      0.00
21:55:01          264      0.00
21:55:01          265      0.00
21:55:01          266      0.00
21:55:01          267      0.00
21:55:01          268      0.00
21:55:01          269      0.00
21:55:01          270      0.00
21:55:01          271      0.00
21:55:01          272      0.00
21:55:01          273      0.00
21:55:01          274      0.00
21:55:01          275      0.00
21:55:01          276      0.00
21:55:01          277      0.00
21:55:01          278      0.00
21:55:01          279      0.00
21:55:01          280      0.00
21:55:01          281      0.00
21:55:01          282      0.00
21:55:01          283      0.00
21:55:01          284      0.00
21:55:01          285      0.00
21:55:01          286      0.00
21:55:01          287      0.00
21:55:01          288      0.00
21:55:01          289      0.00
21:55:01          290      0.00
21:55:01          291      0.00
21:55:01          292      0.00
21:55:01          293      0.00
21:55:01          294      0.00
21:55:01          295      0.00
21:55:01          296      0.00
21:55:01          297      0.00
21:55:01          298      0.00
21:55:01          299      0.00
21:55:01          300      0.00
21:55:01          301      0.00
21:55:01          302      0.00
21:55:01          303      0.00
21:55:01          304      0.00
21:55:01          305      0.00
21:55:01          306      0.00
21:55:01          307      0.00
21:55:01          308      0.00
21:55:01          309      0.00
21:55:01          310      0.00
21:55:01          311      0.00
21:55:01          312      0.00
21:55:01          313      0.00
21:55:01          314      0.00
21:55:01          315      0.00
21:55:01          316      0.00
21:55:01          317      0.00
21:55:01          318      0.00
21:55:01          319      0.00
21:55:01          320      0.00
21:55:01          321      0.00
21:55:01          322      0.00
21:55:01          323      0.00
21:55:01          324      0.00
21:55:01          325      0.00
21:55:01          326      0.00
21:55:01          327      0.00
21:55:01          328      0.00
21:55:01          329      0.00
21:55:01          330      0.00
21:55:01          331      0.00
21:55:01          332      0.00
21:55:01          333      0.00
21:55:01          334      0.00
21:55:01          335      0.00
21:55:01          336      0.00
21:55:01          337      0.00
21:55:01          338      0.00
21:55:01          339      0.00
21:55:01          340      0.00
21:55:01          341      0.00
21:55:01          342      0.00
21:55:01          343      0.00
21:55:01          344      0.00
21:55:01          345      0.00
21:55:01          346      0.00
21:55:01          347      0.00
21:55:01          348      0.00
21:55:01          349      0.00
21:55:01          350      0.00
21:55:01          351      0.00
21:55:01          352      0.00
21:55:01          353      0.00
21:55:01          354      0.00
21:55:01          355      0.00
21:55:01          356      0.00
21:55:01          357      0.00
21:55:01          358      0.00
21:55:01          359      0.00
21:55:01          360      0.00
21:55:01          361      0.00
21:55:01          362      0.00
21:55:01          363      0.00
21:55:01          364      0.00
21:55:01          365      0.00
21:55:01          366      0.00
21:55:01          367      0.00
21:55:01          368      0.00
21:55:01          369      0.00
21:55:01          370      0.00
21:55:01          371      0.00
21:55:01          372      0.00
21:55:01          373      0.00
21:55:01          374      0.00
21:55:01          375      0.00
21:55:01          376      0.00
21:55:01          377      0.00
21:55:01          378      0.00
21:55:01          379      0.00
21:55:01          380      0.00
21:55:01          381      0.00
21:55:01          382      0.00
21:55:01          383      0.00
21:55:01          384      0.00
21:55:01          385      0.00
21:55:01          386      0.00
21:55:01          387      0.00
21:55:01          388      0.00
21:55:01          389      0.00
21:55:01          390      0.00
21:55:01          391      0.00
21:55:01          392      0.00
21:55:01          393      0.00
21:55:01          394      0.00
21:55:01          395      0.00
21:55:01          396      0.00
21:55:01          397      0.00
21:55:01          398      0.00
21:55:01          399      0.00
21:55:01          400      0.00
21:55:01          401      0.00
21:55:01          402      0.00
21:55:01          403      0.00
21:55:01          404      0.00
21:55:01          405      0.00
21:55:01          406      0.00
21:55:01          407      0.00
21:55:01          408      0.00
21:55:01          409      0.00
21:55:01          410      0.00
21:55:01          411      0.00
21:55:01          412      0.00
21:55:01          413      0.00
21:55:01          414      0.00
21:55:01          415      0.00
21:55:01          416      0.00
21:55:01          417      0.00
21:55:01          418      0.00
21:55:01          419      0.00
21:55:01          420      0.00
21:55:01          421      0.00
21:55:01          422      0.00
21:55:01          423      0.00
21:55:01          424      0.00
21:55:01          425      0.00
21:55:01          426      0.00
21:55:01          427      0.00
21:55:01          428      0.00
21:55:01          429      0.00
21:55:01          430      0.00
21:55:01          431      0.00
21:55:01          432      0.00
21:55:01          433      0.00
21:55:01          434      0.00
21:55:01          435      0.00
21:55:01          436      0.00
21:55:01          437      0.00
21:55:01          438      0.00
21:55:01          439      0.00
21:55:01          440      0.00
21:55:01          441      0.00
21:55:01          442      0.00
21:55:01          443      0.00
21:55:01          444      0.00
21:55:01          445      0.00
21:55:01          446      0.00
21:55:01          447      0.00
21:55:01          448      0.00
21:55:01          449      0.00
21:55:01          450      0.00
21:55:01          451      0.00
21:55:01          452      0.00
21:55:01          453      0.00
21:55:01          454      0.00
21:55:01          455      0.00
21:55:01          456      0.00
21:55:01          457      0.00
21:55:01          458      0.00
21:55:01          459      0.00
21:55:01          460      0.00
21:55:01          461      0.00
21:55:01          462      0.00
21:55:01          463      0.00
21:55:01          464      0.00
21:55:01          465      0.00
21:55:01          466      0.00
21:55:01          467      0.00
21:55:01          468      0.00
21:55:01          469      0.00
21:55:01          470      0.00
21:55:01          471      0.00
21:55:01          472      0.00
21:55:01          473      0.00
21:55:01          474      0.00
21:55:01          475      0.00
21:55:01          476      0.00
21:55:01          477      0.00
21:55:01          478      0.00
21:55:01          479      0.00
21:55:01          480      0.00
21:55:01          481      0.00
21:55:01          482      0.00
21:55:01          483      0.00
21:55:01          484      0.00
21:55:01          485      0.00
21:55:01          486      0.00
21:55:01          487      0.00
21:55:01          488      0.00
21:55:01          489      0.00
21:55:01          490      0.00
21:55:01          491      0.00
21:55:01          492      0.00
21:55:01          493      0.00
21:55:01          494      0.00
21:55:01          495      0.00
21:55:01          496      0.00
21:55:01          497      0.00
21:55:01          498      0.00
21:55:01          499      0.00
21:55:01          500      0.00
21:55:01          501      0.00
21:55:01          502      0.00
21:55:01          503      0.00
21:55:01          504      0.00
21:55:01          505      0.00
21:55:01          506      0.00
21:55:01          507      0.00
21:55:01          508      0.00
21:55:01          509      0.00
21:55:01          510      0.00
21:55:01          511      0.00
21:55:01          512      0.00
21:55:01          513      0.00
21:55:01          514      0.00
21:55:01          515      0.00
21:55:01          516      0.00
21:55:01          517      0.00
21:55:01          518      0.00
21:55:01          519      0.00
21:55:01          520      0.00
21:55:01          521      0.00
21:55:01          522      0.00
21:55:01          523      0.00
21:55:01          524      0.00
21:55:01          525      0.00
21:55:01          526      0.00
21:55:01          527      0.00
21:55:01          528      0.00
21:55:01          529      0.00
21:55:01          530      0.00
21:55:01          531      0.00
21:55:01          532      0.00
21:55:01          533      0.00
21:55:01          534      0.00
21:55:01          535      0.00
21:55:01          536      0.00
21:55:01          537      0.00
21:55:01          538      0.00
21:55:01          539      0.00
21:55:01          540      0.00
21:55:01          541      0.00
21:55:01          542      0.00
21:55:01          543      0.00
21:55:01          544      0.00
21:55:01          545      0.00
21:55:01          546      0.00
21:55:01          547      0.00
21:55:01          548      0.00
21:55:01          549      0.00
21:55:01          550      0.00
21:55:01          551      0.00
21:55:01          552      0.00
21:55:01          553      0.00
21:55:01          554      0.00
21:55:01          555      0.00
21:55:01          556      0.00
21:55:01          557      0.00
21:55:01          558      0.00
21:55:01          559      0.00
21:55:01          560      0.00
21:55:01          561      0.00
21:55:01          562      0.00
21:55:01          563      0.00
21:55:01          564      0.00
21:55:01          565      0.00
21:55:01          566      0.00
21:55:01          567      0.00
21:55:01          568      0.00
21:55:01          569      0.00
21:55:01          570      0.00
21:55:01          571      0.00
21:55:01          572      0.00
21:55:01          573      0.00
21:55:01          574      0.00
21:55:01          575      0.00
21:55:01          576      0.00
21:55:01          577      0.00
21:55:01          578      0.00
21:55:01          579      0.00
21:55:01          580      0.00
21:55:01          581      0.00
21:55:01          582      0.00
21:55:01          583      0.00
21:55:01          584      0.00
21:55:01          585      0.00
21:55:01          586      0.00
21:55:01          587      0.00
21:55:01          588      0.00
21:55:01          589      0.00
21:55:01          590      0.00
21:55:01          591      0.00
21:55:01          592      0.00
21:55:01          593      0.00
21:55:01          594      0.00
21:55:01          595      0.00
21:55:01          596      0.00
21:55:01          597      0.00
21:55:01          598      0.00
21:55:01          599      0.00
21:55:01          600      0.00
21:55:01          601      0.00
21:55:01          602      0.00
21:55:01          603      0.00
21:55:01          604      0.00
21:55:01          605      0.00
21:55:01          606      0.00
21:55:01          607      0.00
21:55:01          608      0.00
21:55:01          609      0.00
21:55:01          610      0.00
21:55:01          611      0.00
21:55:01          612      0.00
21:55:01          613      0.00
21:55:01          614      0.00
21:55:01          615      0.00
21:55:01          616      0.00
21:55:01          617      0.00
21:55:01          618      0.00
21:55:01          619      0.00
21:55:01          620      0.00
21:55:01          621      0.00
21:55:01          622      0.00
21:55:01          623      0.00
21:55:01          624      0.00
21:55:01          625      0.00
21:55:01          626      0.00
21:55:01          627      0.00
21:55:01          628      0.00
21:55:01          629      0.00
21:55:01          630      0.00
21:55:01          631      0.00
21:55:01          632      0.00
21:55:01          633      0.00
21:55:01          634      0.00
21:55:01          635      0.00
21:55:01          636      0.00
21:55:01          637      0.00
21:55:01          638      0.00
21:55:01          639      0.00
21:55:01          640      0.00
21:55:01          641      0.00
21:55:01          642      0.00
21:55:01          643      0.00
21:55:01          644      0.00
21:55:01          645      0.00
21:55:01          646      0.00
21:55:01          647      0.00
21:55:01          648      0.00
21:55:01          649      0.00
21:55:01          650      0.00
21:55:01          651      0.00
21:55:01          652      0.00
21:55:01          653      0.00
21:55:01          654      0.00
21:55:01          655      0.00
21:55:01          656      0.00
21:55:01          657      0.00
21:55:01          658      0.00
21:55:01          659      0.00
21:55:01          660      0.00
21:55:01          661      0.00
21:55:01          662      0.00
21:55:01          663      0.00
21:55:01          664      0.00
21:55:01          665      0.00
21:55:01          666      0.00
21:55:01          667      0.00
21:55:01          668      0.00
21:55:01          669      0.00
21:55:01          670      0.00
21:55:01          671      0.00
21:55:01          672      0.00
21:55:01          673      0.00
21:55:01          674      0.00
21:55:01          675      0.00
21:55:01          676      0.00
21:55:01          677      0.00
21:55:01          678      0.00
21:55:01          679      0.00
21:55:01          680      0.00
21:55:01          681      0.00
21:55:01          682      0.00
21:55:01          683      0.00
21:55:01          684      0.00
21:55:01          685      0.00
21:55:01          686      0.00
21:55:01          687      0.00
21:55:01          688      0.00
21:55:01          689      0.00
21:55:01          690      0.00
21:55:01          691      0.00
21:55:01          692      0.00
21:55:01          693      0.00
21:55:01          694      0.00
21:55:01          695      0.00
21:55:01          696      0.00
21:55:01          697      0.00
21:55:01          698      0.00
21:55:01          699      0.00
21:55:01          700      0.00
21:55:01          701      0.00
21:55:01          702      0.00
21:55:01          703      0.00
21:55:01          704      0.00
21:55:01          705      0.00
21:55:01          706      0.00
21:55:01          707      0.00
21:55:01          708      0.00
21:55:01          709      0.00
21:55:01          710      0.00
21:55:01          711      0.00
21:55:01          712      0.00
21:55:01          713      0.00
21:55:01          714      0.00
21:55:01          715      0.00
21:55:01          716      0.00
21:55:01          717      0.00
21:55:01          718      0.00
21:55:01          719      0.00
21:55:01          720      0.00
21:55:01          721      0.00
21:55:01          722      0.00
21:55:01          723      0.00
21:55:01          724      0.00
21:55:01          725      0.00
21:55:01          726      0.00
21:55:01          727      0.00
21:55:01          728      0.00
21:55:01          729      0.00
21:55:01          730      0.00
21:55:01          731      0.00
21:55:01          732      0.00
21:55:01          733      0.00
21:55:01          734      0.00
21:55:01          735      0.00
21:55:01          736      0.00
21:55:01          737      0.00
21:55:01          738      0.00
21:55:01          739      0.00
21:55:01          740      0.00
21:55:01          741      0.00
21:55:01          742      0.00
21:55:01          743      0.00
21:55:01          744      0.00
21:55:01          745      0.00
21:55:01          746      0.00
21:55:01          747      0.00
21:55:01          748      0.00
21:55:01          749      0.00
21:55:01          750      0.00
21:55:01          751      0.00
21:55:01          752      0.00
21:55:01          753      0.00
21:55:01          754      0.00
21:55:01          755      0.00
21:55:01          756      0.00
21:55:01          757      0.00
21:55:01          758      0.00
21:55:01          759      0.00
21:55:01          760      0.00
21:55:01          761      0.00
21:55:01          762      0.00
21:55:01          763      0.00
21:55:01          764      0.00
21:55:01          765      0.00
21:55:01          766      0.00
21:55:01          767      0.00
21:55:01          768      0.00
21:55:01          769      0.00
21:55:01          770      0.00
21:55:01          771      0.00
21:55:01          772      0.00
21:55:01          773      0.00
21:55:01          774      0.00
21:55:01          775      0.00
21:55:01          776      0.00
21:55:01          777      0.00
21:55:01          778      0.00
21:55:01          779      0.00
21:55:01          780      0.00
21:55:01          781      0.00
21:55:01          782      0.00
21:55:01          783      0.00
21:55:01          784      0.00
21:55:01          785      0.00
21:55:01          786      0.00
21:55:01          787      0.00
21:55:01          788      0.00
21:55:01          789      0.00
21:55:01          790      0.00
21:55:01          791      0.00
21:55:01          792      0.00
21:55:01          793      0.00
21:55:01          794      0.00
21:55:01          795      0.00
21:55:01          796      0.00
21:55:01          797      0.00
21:55:01          798      0.00
21:55:01          799      0.00
21:55:01          800      0.00
21:55:01          801      0.00
21:55:01          802      0.00
21:55:01          803      0.00
21:55:01          804      0.00
21:55:01          805      0.00
21:55:01          806      0.00
21:55:01          807      0.00
21:55:01          808      0.00
21:55:01          809      0.00
21:55:01          810      0.00
21:55:01          811      0.00
21:55:01          812      0.00
21:55:01          813      0.00
21:55:01          814      0.00
21:55:01          815      0.00
21:55:01          816      0.00
21:55:01          817      0.00
21:55:01          818      0.00
21:55:01          819      0.00
21:55:01          820      0.00
21:55:01          821      0.00
21:55:01          822      0.00
21:55:01          823      0.00
21:55:01          824      0.00
21:55:01          825      0.00
21:55:01          826      0.00
21:55:01          827      0.00
21:55:01          828      0.00
21:55:01          829      0.00
21:55:01          830      0.00
21:55:01          831      0.00
21:55:01          832      0.00
21:55:01          833      0.00
21:55:01          834      0.00
21:55:01          835      0.00
21:55:01          836      0.00
21:55:01          837      0.00
21:55:01          838      0.00
21:55:01          839      0.00
21:55:01          840      0.00
21:55:01          841      0.00
21:55:01          842      0.00
21:55:01          843      0.00
21:55:01          844      0.00
21:55:01          845      0.00
21:55:01          846      0.00
21:55:01          847      0.00
21:55:01          848      0.00
21:55:01          849      0.00
21:55:01          850      0.00
21:55:01          851      0.00
21:55:01          852      0.00
21:55:01          853      0.00
21:55:01          854      0.00
21:55:01          855      0.00
21:55:01          856      0.00
21:55:01          857      0.00
21:55:01          858      0.00
21:55:01          859      0.00
21:55:01          860      0.00
21:55:01          861      0.00
21:55:01          862      0.00
21:55:01          863      0.00
21:55:01          864      0.00
21:55:01          865      0.00
21:55:01          866      0.00
21:55:01          867      0.00
21:55:01          868      0.00
21:55:01          869      0.00
21:55:01          870      0.00
21:55:01          871      0.00
21:55:01          872      0.00
21:55:01          873      0.00
21:55:01          874      0.00
21:55:01          875      0.00
21:55:01          876      0.00
21:55:01          877      0.00
21:55:01          878      0.00
21:55:01          879      0.00
21:55:01          880      0.00
21:55:01          881      0.00
21:55:01          882      0.00
21:55:01          883      0.00
21:55:01          884      0.00
21:55:01          885      0.00
21:55:01          886      0.00
21:55:01          887      0.00
21:55:01          888      0.00
21:55:01          889      0.00
21:55:01          890      0.00
21:55:01          891      0.00
21:55:01          892      0.00
21:55:01          893      0.00
21:55:01          894      0.00
21:55:01          895      0.00
21:55:01          896      0.00
21:55:01          897      0.00
21:55:01          898      0.00
21:55:01          899      0.00
21:55:01          900      0.00
21:55:01          901      0.00
21:55:01          902      0.00
21:55:01          903      0.00
21:55:01          904      0.00
21:55:01          905      0.00
21:55:01          906      0.00
21:55:01          907      0.00
21:55:01          908      0.00
21:55:01          909      0.00
21:55:01          910      0.00
21:55:01          911      0.00
21:55:01          912      0.00
21:55:01          913      0.00
21:55:01          914      0.00
21:55:01          915      0.00
21:55:01          916      0.00
21:55:01          917      0.00
21:55:01          918      0.00
21:55:01          919      0.00
21:55:01          920      0.00
21:55:01          921      0.00
21:55:01          922      0.00
21:55:01          923      0.00
21:55:01          924      0.00
21:55:01          925      0.00
21:55:01          926      0.00
21:55:01          927      0.00
21:55:01          928      0.00
21:55:01          929      0.00
21:55:01          930      0.00
21:55:01          931      0.00
21:55:01          932      0.00
21:55:01          933      0.00
21:55:01          934      0.00
21:55:01          935      0.00
21:55:01          936      0.00
21:55:01          937      0.00
21:55:01          938      0.00
21:55:01          939      0.00
21:55:01          940      0.00
21:55:01          941      0.00
21:55:01          942      0.00
21:55:01          943      0.00
21:55:01          944      0.00
21:55:01          945      0.00
21:55:01          946      0.00
21:55:01          947      0.00
21:55:01          948      0.00
21:55:01          949      0.00
21:55:01          950      0.00
21:55:01          951      0.00
21:55:01          952      0.00
21:55:01          953      0.00
21:55:01          954      0.00
21:55:01          955      0.00
21:55:01          956      0.00
21:55:01          957      0.00
21:55:01          958      0.00
21:55:01          959      0.00
21:55:01          960      0.00
21:55:01          961      0.00
21:55:01          962      0.00
21:55:01          963      0.00
21:55:01          964      0.00
21:55:01          965      0.00
21:55:01          966      0.00
21:55:01          967      0.00
21:55:01          968      0.00
21:55:01          969      0.00
21:55:01          970      0.00
21:55:01          971      0.00
21:55:01          972      0.00
21:55:01          973      0.00
21:55:01          974      0.00
21:55:01          975      0.00
21:55:01          976      0.00
21:55:01          977      0.00
21:55:01          978      0.00
21:55:01          979      0.00
21:55:01          980      0.00
21:55:01          981      0.00
21:55:01          982      0.00
21:55:01          983      0.00
21:55:01          984      0.00
21:55:01          985      0.00
21:55:01          986      0.00
21:55:01          987      0.00
21:55:01          988      0.00
21:55:01          989      0.00
21:55:01          990      0.00
21:55:01          991      0.00
21:55:01          992      0.00
21:55:01          993      0.00
21:55:01          994      0.00
21:55:01          995      0.00
21:55:01          996      0.00
21:55:01          997      0.00
21:55:01          998      0.00
21:55:01          999      0.00
21:55:01         1000      0.00
21:55:01         1001      0.00
21:55:01         1002      0.00
21:55:01         1003      0.00
21:55:01         1004      0.00
21:55:01         1005      0.00
21:55:01         1006      0.00
21:55:01         1007      0.00
21:55:01         1008      0.00
21:55:01         1009      0.00
21:55:01         1010      0.00
21:55:01         1011      0.00
21:55:01         1012      0.00
21:55:01         1013      0.00
21:55:01         1014      0.00
21:55:01         1015      0.00
21:55:01         1016      0.00
21:55:01         1017      0.00
21:55:01         1018      0.00
21:55:01         1019      0.00
21:55:01         1020      0.00
21:55:01         1021      0.00
21:55:01         1022      0.00
21:55:01         1023      0.00
21:55:01         1024      0.00
21:55:01         1025      0.00
21:55:01         1026      0.00
21:55:01         1027      0.00
21:55:01         1028      0.00
21:55:01         1029      0.00
21:55:01         1030      0.00
21:55:01         1031      0.00
21:55:01         1032      0.00
21:55:01         1033      0.00
21:55:01         1034      0.00
21:55:01         1035      0.00
21:55:01         1036      0.00
21:55:01         1037      0.00
21:55:01         1038      0.00
21:55:01         1039      0.00
21:55:01         1040      0.00
21:55:01         1041      0.00
21:55:01         1042      0.00
21:55:01         1043      0.00
21:55:01         1044      0.00
21:55:01         1045      0.00
21:55:01         1046      0.00
21:55:01         1047      0.00
