Linux 3.16.6-200.fc20.x86_64 (a.foo.example.com) 	02/25/2015 	_x86_64_	(8 CPU)

05:48:49 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:48:52 PM     all      2.43      0.04      4.94     29.82      0.00      0.42      0.13     30.53      0.00     31.70
05:48:52 PM       0      1.68      0.00     10.44     42.09      0.00      0.67      1.01     12.46      0.00     31.65
05:48:52 PM       1      1.34      0.00      8.39     44.30      0.00      0.00      0.00     10.40      0.00     35.57
05:48:52 PM       2      3.37      0.00      5.39     29.97      0.00      0.00      0.00     51.52      0.00      9.76
05:48:52 PM       3      5.42      0.00      5.76     30.51      0.00      0.00      0.00      6.10      0.00     52.20
05:48:52 PM       4      1.00      0.00      2.66     25.91      0.00      0.66      0.00     55.48      0.00     14.29
05:48:52 PM       5      5.33      0.33      5.67     33.33      0.00      1.00      0.00      0.00      0.00     54.33
05:48:52 PM       6      0.67      0.34      0.34     16.11      0.00      0.34      0.00     54.70      0.00     27.52
05:48:52 PM       7      0.67      0.00      0.33     16.33      0.00      0.33      0.00     53.33      0.00     29.00

05:48:49 PM    proc/s   cswch/s
05:49:22 PM       595      0.00
05:49:22 PM       596      0.00
05:49:22 PM       597      0.00
05:49:22 PM       598      0.00
05:49:22 PM       599      0.00
05:49:22 PM       600      0.00
05:49:22 PM       601      0.00
05:49:22 PM       602      0.00
05:49:22 PM       603      0.00
05:49:22 PM       604      0.00
05:49:22 PM       605      0.00
05:49:22 PM       606      0.00
05:49:22 PM       607      0.00
05:49:22 PM       608      0.00
05:49:22 PM       609      0.00
05:49:22 PM       610      0.00
05:49:22 PM       611      0.00
05:49:22 PM       612      0.00
05:49:22 PM       613      0.00
05:49:22 PM       614      0.00
05:49:22 PM       615      0.00
05:49:22 PM       616      0.00
05:49:22 PM       617      0.00
05:49:22 PM       618      0.00
05:49:22 PM       619      0.00
05:49:22 PM       620      0.00
05:49:22 PM       621      0.00
05:49:22 PM       622      0.00
05:49:22 PM       623      0.00
05:49:22 PM       624      0.00
05:49:22 PM       625      0.00
05:49:22 PM       626      0.00
05:49:22 PM       627      0.00
05:49:22 PM       628      0.00
05:49:22 PM       629      0.00
05:49:22 PM       630      0.00
05:49:22 PM       631      0.00
05:49:22 PM       632      0.00
05:49:22 PM       633      0.00
05:49:22 PM       634      0.00
05:49:22 PM       635      0.00
05:49:22 PM       636      0.00
05:49:22 PM       637      0.00
05:49:22 PM       638      0.00
05:49:22 PM       639      0.00
05:49:22 PM       640      0.00
05:49:22 PM       641      0.00
05:49:22 PM       642      0.00
05:49:22 PM       643      0.00
05:49:22 PM       644      0.00
05:49:22 PM       645      0.00
05:49:22 PM       646      0.00
05:49:22 PM       647      0.00
05:49:22 PM       648      0.00
05:49:22 PM       649      0.00
05:49:22 PM       650      0.00
05:49:22 PM       651      0.00
05:49:22 PM       652      0.00
05:49:22 PM       653      0.00
05:49:22 PM       654      0.00
05:49:22 PM       655      0.00
05:49:22 PM       656      0.00
05:49:22 PM       657      0.00
05:49:22 PM       658      0.00
05:49:22 PM       659      0.00
05:49:22 PM       660      0.00
05:49:22 PM       661      0.00
05:49:22 PM       662      0.00
05:49:22 PM       663      0.00
05:49:22 PM       664      0.00
05:49:22 PM       665      0.00
05:49:22 PM       666      0.00
05:49:22 PM       667      0.00
05:49:22 PM       668      0.00
05:49:22 PM       669      0.00
05:49:22 PM       670      0.00
05:49:22 PM       671      0.00
05:49:22 PM       672      0.00
05:49:22 PM       673      0.00
05:49:22 PM       674      0.00
05:49:22 PM       675      0.00
05:49:22 PM       676      0.00
05:49:22 PM       677      0.00
05:49:22 PM       678      0.00
05:49:22 PM       679      0.00
05:49:22 PM       680      0.00
05:49:22 PM       681      0.00
05:49:22 PM       682      0.00
05:49:22 PM       683      0.00
05:49:22 PM       684      0.00
05:49:22 PM       685      0.00
05:49:22 PM       686      0.00
05:49:22 PM       687      0.00
05:49:22 PM       688      0.00
05:49:22 PM       689      0.00
05:49:22 PM       690      0.00
05:49:22 PM       691      0.00
05:49:22 PM       692      0.00
05:49:22 PM       693      0.00
05:49:22 PM       694      0.00
05:49:22 PM       695      0.00
05:49:22 PM       696      0.00
05:49:22 PM       697      0.00
05:49:22 PM       698      0.00
05:49:22 PM       699      0.00
05:49:22 PM       700      0.00
05:49:22 PM       701      0.00
05:49:22 PM       702      0.00
05:49:22 PM       703      0.00
05:49:22 PM       704      0.00
05:49:22 PM       705      0.00
05:49:22 PM       706      0.00
05:49:22 PM       707      0.00
05:49:22 PM       708      0.00
05:49:22 PM       709      0.00
05:49:22 PM       710      0.00
05:49:22 PM       711      0.00
05:49:22 PM       712      0.00
05:49:22 PM       713      0.00
05:49:22 PM       714      0.00
05:49:22 PM       715      0.00
05:49:22 PM       716      0.00
05:49:22 PM       717      0.00
05:49:22 PM       718      0.00
05:49:22 PM       719      0.00
05:49:22 PM       720      0.00
05:49:22 PM       721      0.00
05:49:22 PM       722      0.00
05:49:22 PM       723      0.00
05:49:22 PM       724      0.00
05:49:22 PM       725      0.00
05:49:22 PM       726      0.00
05:49:22 PM       727      0.00
05:49:22 PM       728      0.00
05:49:22 PM       729      0.00
05:49:22 PM       730      0.00
05:49:22 PM       731      0.00
05:49:22 PM       732      0.00
05:49:22 PM       733      0.00
05:49:22 PM       734      0.00
05:49:22 PM       735      0.00
05:49:22 PM       736      0.00
05:49:22 PM       737      0.00
05:49:22 PM       738      0.00
05:49:22 PM       739      0.00
05:49:22 PM       740      0.00
05:49:22 PM       741      0.00
05:49:22 PM       742      0.00
05:49:22 PM       743      0.00

05:49:19 PM  pswpin/s pswpout/s
05:49:22 PM      0.00      0.00

05:49:19 PM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
05:49:22 PM      1.33     32.00    700.33      0.33   3196.67      0.00      0.00      0.00      0.00

05:49:19 PM       tps      rtps      wtps   bread/s   bwrtn/s
05:49:22 PM      9.00      0.33      8.67      2.67     64.00

05:49:19 PM   frmpg/s   bufpg/s   campg/s
05:49:22 PM    611.33      0.67   -701.00

05:49:19 PM kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
05:49:22 PM    133732   7736932     98.30    106804   3456808  10652856     67.63   3284840   3583496      1684    310364  14665204      9648     21148    201476

05:49:19 PM kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
05:49:22 PM   7771436    109264      1.39     50336     46.07

05:49:19 PM kbhugfree kbhugused  %hugused
05:49:22 PM         0         0      0.00

05:49:19 PM dentunusd   file-nr  inode-nr    pty-nr
05:49:22 PM    410417     12662    134789        16

05:49:19 PM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
05:49:22 PM         1       696      2.82      1.22      0.83         0

05:49:19 PM       TTY   rcvin/s   xmtin/s framerr/s prtyerr/s     brk/s   ovrun/s
05:49:22 PM         0      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM       DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
05:49:22 PM    dev8-0      9.00      2.67     64.00      7.41      0.41     45.59      6.93      6.23
05:49:22 PM    dev8-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM    dev8-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM    dev8-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM    dev8-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM    dev8-5      7.33      2.67     64.00      9.09      0.39     52.59      5.14      3.77
05:49:22 PM  dev253-0      9.00      2.67     64.00      7.41      0.41     45.59      6.93      6.23
05:49:22 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM  dev253-2      6.67      2.67     50.67      8.00      0.39     57.85      5.65      3.77
05:49:22 PM  dev253-3      2.00      0.00     13.33      6.67      0.02     12.33     12.33      2.47

05:49:19 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
05:49:22 PM     vnet0      0.33      0.33      0.02      0.02      0.00      0.00      0.00      0.00
05:49:22 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM  macvtap0      1.33      0.00      0.20      0.00      0.00      0.00      1.33      0.00
05:49:22 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM     vnet1      0.00      0.33      0.00      0.02      0.00      0.00      0.00      0.00
05:49:22 PM        lo     15.33     15.33      1.50      1.50      0.00      0.00      0.00      0.00
05:49:22 PM    wlp3s0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM       em1      1.67      0.33      0.30      0.02      0.00      0.00      0.00      0.00

05:49:19 PM     IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
05:49:22 PM     vnet0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM  macvtap0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM     vnet1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM    wlp3s0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:22 PM       em1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM    call/s retrans/s    read/s   write/s  access/s  getatt/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM   scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM    totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
05:49:22 PM      1071        48        20         0         0        16

05:49:19 PM    irec/s  fwddgm/s    idel/s     orq/s   asmrq/s   asmok/s  fragok/s fragcrt/s
05:49:22 PM     17.00      0.00     15.67     15.67      0.00      0.00      0.00      0.00

05:49:19 PM ihdrerr/s iadrerr/s iukwnpr/s   idisc/s   odisc/s   onort/s    asmf/s   fragf/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM    imsg/s    omsg/s    iech/s   iechr/s    oech/s   oechr/s     itm/s    itmr/s     otm/s    otmr/s  iadrmk/s iadrmkr/s  oadrmk/s oadrmkr/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM    ierr/s    oerr/s idstunr/s odstunr/s   itmex/s   otmex/s iparmpb/s oparmpb/s   isrcq/s   osrcq/s  iredir/s  oredir/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM  active/s passive/s    iseg/s    oseg/s
05:49:22 PM      0.00      0.00     15.67     15.67

05:49:19 PM  atmptf/s  estres/s retrans/s isegerr/s   orsts/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00

05:49:19 PM    idgm/s    odgm/s  noport/s idgmerr/s
05:49:22 PM      0.00      0.00      0.00      0.00

05:49:19 PM   tcp6sck   udp6sck   raw6sck  ip6-frag
05:49:22 PM         8        10         1         0

05:49:19 PM   irec6/s fwddgm6/s   idel6/s    orq6/s  asmrq6/s  asmok6/s imcpck6/s omcpck6/s fragok6/s fragcr6/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM ihdrer6/s iadrer6/s iukwnp6/s  i2big6/s  idisc6/s  odisc6/s  inort6/s  onort6/s   asmf6/s  fragf6/s itrpck6/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00

05:49:19 PM   imsg6/s   omsg6/s   iech6/s  iechr6/s  oechr6/s  igmbq6/s  igmbr6/s  ogmbr6/s igmbrd6/s ogmbrd6/s irtsol6/s ortsol6/s  irtad6/s inbsol6/s onbsol6/s  inbad6/s  onbad6/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM   ierr6/s idtunr6/s odtunr6/s  itmex6/s  otmex6/s iprmpb6/s oprmpb6/s iredir6/s oredir6/s ipck2b6/s opck2b6/s
05:49:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:49:19 PM   idgm6/s   odgm6/s noport6/s idgmer6/s
05:49:22 PM      0.00      0.00      0.00      0.00

05:49:19 PM     CPU       MHz
05:49:22 PM     all   3535.45
05:49:22 PM       0   3527.82
05:49:22 PM       1   3544.59
05:49:22 PM       2   3590.78
05:49:22 PM       3   3536.47
05:49:22 PM       4   3529.82
05:49:22 PM       5   3511.05
05:49:22 PM       6   3533.41
05:49:22 PM       7   3509.68

05:49:19 PM     BUS  idvendor    idprod  maxpower                manufact                                         product
05:49:22 PM       1      8087        24         0                                                                        
05:49:22 PM       2      8087        24         0                                                                        
05:49:22 PM       3      1050        10        60                  Yubico                               Yubico Yubikey II
05:49:22 PM       1       46d      c52b       196                Logitech                                    USB Receiver
05:49:22 PM       1       a5c      21e6         0           Broadcom Corp                                      BCM20702A0
05:49:22 PM       1       4f2      b2eb       400   Chicony Electronics C                               Integrated Camera
05:49:22 PM       2      17ef      100a         4                                                                        

05:49:19 PM  MBfsfree  MBfsused   %fsused  %ufsused     Ifree     Iused    %Iused FILESYSTEM
05:49:22 PM     15773     34496     68.62     73.75   2482082    794718     24.25 /dev/mapper/fedora-root
05:49:22 PM       314       162     33.99     40.08    127611       405      0.32 /dev/sda3
05:49:22 PM     69480    103827     59.91     65.00  10683670    596714      5.29 /dev/mapper/fedora-home

05:49:22 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:49:25 PM     all      7.77      0.00     13.13      2.66      0.00      0.34      0.17      0.30      0.00     75.64
05:49:25 PM       0      7.24      0.00      2.41      3.79      0.00      0.69      1.03      0.34      0.00     84.48
05:49:25 PM       1     13.09      0.00      1.01      4.36      0.00      0.00      0.00      1.01      0.00     80.54
05:49:25 PM       2      7.67      0.00     91.67      0.00      0.00      0.67      0.00      0.00      0.00      0.00
05:49:25 PM       3      0.33      0.00      0.33      0.00      0.00      0.00      0.00      0.00      0.00     99.33
05:49:25 PM       4      8.87      0.00      2.39      5.46      0.00      0.00      0.34      0.68      0.00     82.25
05:49:25 PM       5      5.44      0.00      2.72      4.42      0.00      0.34      0.00      0.00      0.00     87.07
05:49:25 PM       6      8.50      0.00      2.04      2.04      0.00      0.34      0.00      0.34      0.00     86.73
05:49:25 PM       7     11.45      0.00      1.35      1.01      0.00      0.00      0.00      0.34      0.00     85.86

05:49:22 PM    proc/s   cswch/s
05:49:25 PM      2.00   6401.00

05:49:22 PM      INTR    intr/s
05:49:25 PM       sum   3739.67
05:49:25 PM         0      0.00
05:49:25 PM         1      0.00
05:49:25 PM         2      0.00
05:49:25 PM         3      0.00
05:49:25 PM         4      0.00
05:49:25 PM         5      0.00
05:49:25 PM         6      0.00
05:49:25 PM         7      0.00
05:49:25 PM         8      0.00
05:49:25 PM         9      0.00
05:49:25 PM        10      0.00
05:49:25 PM        11      0.00
05:49:25 PM        12      0.00
05:49:25 PM        13      0.00
05:49:25 PM        14      0.00
05:49:25 PM        15      0.00
05:49:25 PM        16     86.67
05:49:25 PM        17      0.00
05:49:25 PM        18      0.00
05:49:25 PM        19      0.00
05:49:25 PM        20      0.00
05:49:25 PM        21      0.00
05:49:25 PM        22      0.00
05:49:25 PM        23      0.00
05:49:25 PM        24      0.00
05:49:25 PM        25      0.00
05:49:25 PM        26      0.00
05:49:25 PM        27      0.00
05:49:25 PM        28      0.00
05:49:25 PM        29      0.00
05:49:25 PM        30      0.00
05:49:25 PM        31      0.00
05:49:25 PM        32      0.00
05:49:25 PM        33      0.00
05:49:25 PM        34      0.00
05:49:25 PM        35      0.00
05:49:25 PM        36      0.00
05:49:25 PM        37      0.00
05:49:25 PM        38      0.00
05:49:25 PM        39      0.00
05:49:25 PM        40      0.00
05:49:25 PM        41      0.00
05:49:25 PM        42     29.67
05:49:25 PM        43      0.00
05:49:25 PM        44    173.00
05:49:25 PM        45      0.00
05:49:25 PM        46      0.00
05:49:25 PM        47      0.00
05:49:25 PM        48      1.33
05:49:25 PM        49      0.00
05:49:25 PM        50      0.00
05:49:25 PM        51      0.00
05:49:25 PM        52      0.00
05:49:25 PM        53      0.00
05:49:25 PM        54      0.00
05:49:25 PM        55      0.00
05:49:25 PM        56      0.00
05:49:25 PM        57      0.00
05:49:25 PM        58      0.00
05:49:25 PM        59      0.00
05:49:25 PM        60      0.00
05:49:25 PM        61      0.00
05:49:25 PM        62      0.00
05:49:25 PM        63      0.00
05:49:25 PM        64      0.00
05:49:25 PM        65      0.00
05:49:25 PM        66      0.00
05:49:25 PM        67      0.00
05:49:25 PM        68      0.00
05:49:25 PM        69      0.00
05:49:25 PM        70      0.00
05:49:25 PM        71      0.00
05:49:25 PM        72      0.00
05:49:25 PM        73      0.00
05:49:25 PM        74      0.00
05:49:25 PM        75      0.00
05:49:25 PM        76      0.00
05:49:25 PM        77      0.00
05:49:25 PM        78      0.00
05:49:25 PM        79      0.00
05:49:25 PM        80      0.00
05:49:25 PM        81      0.00
05:49:25 PM        82      0.00
05:49:25 PM        83      0.00
05:49:25 PM        84      0.00
05:49:25 PM        85      0.00
05:49:25 PM        86      0.00
05:49:25 PM        87      0.00
05:49:25 PM        88      0.00
05:49:25 PM        89      0.00
05:49:25 PM        90      0.00
05:49:25 PM        91      0.00
05:49:25 PM        92      0.00
05:49:25 PM        93      0.00
05:49:25 PM        94      0.00
05:49:25 PM        95      0.00
05:49:25 PM        96      0.00
05:49:25 PM        97      0.00
05:49:25 PM        98      0.00
05:49:25 PM        99      0.00
05:49:25 PM       100      0.00
05:49:25 PM       101      0.00
05:49:25 PM       102      0.00
05:49:25 PM       103      0.00
05:49:25 PM       104      0.00
05:49:25 PM       105      0.00
05:49:25 PM       106      0.00
05:49:25 PM       107      0.00
05:49:25 PM       108      0.00
05:49:25 PM       109      0.00
05:49:25 PM       110      0.00
05:49:25 PM       111      0.00
05:49:25 PM       112      0.00
05:49:25 PM       113      0.00
05:49:25 PM       114      0.00
05:49:25 PM       115      0.00
05:49:25 PM       116      0.00
05:49:25 PM       117      0.00
05:49:25 PM       118      0.00
05:49:25 PM       119      0.00
05:49:25 PM       120      0.00
05:49:25 PM       121      0.00
05:49:25 PM       122      0.00
05:49:25 PM       123      0.00
05:49:25 PM       124      0.00
05:49:25 PM       125      0.00
05:49:25 PM       126      0.00
05:49:25 PM       127      0.00
05:49:25 PM       128      0.00
05:49:25 PM       129      0.00
05:49:25 PM       130      0.00
05:49:25 PM       131      0.00
05:49:25 PM       132      0.00
05:49:25 PM       133      0.00
05:49:25 PM       134      0.00
05:49:25 PM       135      0.00
05:49:25 PM       136      0.00
05:49:25 PM       137      0.00
05:49:25 PM       138      0.00
05:49:25 PM       139      0.00
05:49:25 PM       140      0.00
05:49:25 PM       141      0.00
05:49:25 PM       142      0.00
05:49:25 PM       143      0.00
05:49:25 PM       144      0.00
05:49:25 PM       145      0.00
05:49:25 PM       146      0.00
05:49:25 PM       147      0.00
05:49:25 PM       148      0.00
05:49:25 PM       149      0.00
05:49:25 PM       150      0.00
05:49:25 PM       151      0.00
05:49:25 PM       152      0.00
05:49:25 PM       153      0.00
05:49:25 PM       154      0.00
05:49:25 PM       155      0.00
05:49:25 PM       156      0.00
05:49:25 PM       157      0.00
05:49:25 PM       158      0.00
05:49:25 PM       159      0.00
05:49:25 PM       160      0.00
05:49:25 PM       161      0.00
05:49:25 PM       162      0.00
05:49:25 PM       163      0.00
05:49:25 PM       164      0.00
05:49:25 PM       165      0.00
05:49:25 PM       166      0.00
05:49:25 PM       167      0.00
05:49:25 PM       168      0.00
05:49:25 PM       169      0.00
05:49:25 PM       170      0.00
05:49:25 PM       171      0.00
05:49:25 PM       172      0.00
05:49:25 PM       173      0.00
05:49:25 PM       174      0.00
05:49:25 PM       175      0.00
05:49:25 PM       176      0.00
05:49:25 PM       177      0.00
05:49:25 PM       178      0.00
05:49:25 PM       179      0.00
05:49:25 PM       180      0.00
05:49:25 PM       181      0.00
05:49:25 PM       182      0.00
05:49:25 PM       183      0.00
05:49:25 PM       184      0.00
05:49:25 PM       185      0.00
05:49:25 PM       186      0.00
05:49:25 PM       187      0.00
05:49:25 PM       188      0.00
05:49:25 PM       189      0.00
05:49:25 PM       190      0.00
05:49:25 PM       191      0.00
05:49:25 PM       192      0.00
05:49:25 PM       193      0.00
05:49:25 PM       194      0.00
05:49:25 PM       195      0.00
05:49:25 PM       196      0.00
05:49:25 PM       197      0.00
05:49:25 PM       198      0.00
05:49:25 PM       199      0.00
05:49:25 PM       200      0.00
05:49:25 PM       201      0.00
05:49:25 PM       202      0.00
05:49:25 PM       203      0.00
05:49:25 PM       204      0.00
05:49:25 PM       205      0.00
05:49:25 PM       206      0.00
05:49:25 PM       207      0.00
05:49:25 PM       208      0.00
05:49:25 PM       209      0.00
05:49:25 PM       210      0.00
05:49:25 PM       211      0.00
05:49:25 PM       212      0.00
05:49:25 PM       213      0.00
05:49:25 PM       214      0.00
05:49:25 PM       215      0.00
05:49:25 PM       216      0.00
05:49:25 PM       217      0.00
05:49:25 PM       218      0.00
05:49:25 PM       219      0.00
05:49:25 PM       220      0.00
05:49:25 PM       221      0.00
05:49:25 PM       222      0.00
05:49:25 PM       223      0.00
05:49:25 PM       224      0.00
05:49:25 PM       225      0.00
05:49:25 PM       226      0.00
05:49:25 PM       227      0.00
05:49:25 PM       228      0.00
05:49:25 PM       229      0.00
05:49:25 PM       230      0.00
05:49:25 PM       231      0.00
05:49:25 PM       232      0.00
05:49:25 PM       233      0.00
05:49:25 PM       234      0.00
05:49:25 PM       235      0.00
05:49:25 PM       236      0.00
05:49:25 PM       237      0.00
05:49:25 PM       238      0.00
05:49:25 PM       239      0.00
05:49:25 PM       240      0.00
05:49:25 PM       241      0.00
05:49:25 PM       242      0.00
05:49:25 PM       243      0.00
05:49:25 PM       244      0.00
05:49:25 PM       245      0.00
05:49:25 PM       246      0.00
05:49:25 PM       247      0.00
05:49:25 PM       248      0.00
05:49:25 PM       249      0.00
05:49:25 PM       250      0.00
05:49:25 PM       251      0.00
05:49:25 PM       252      0.00
05:49:25 PM       253      0.00
05:49:25 PM       254      0.00
05:49:25 PM       255      0.00
05:49:25 PM       256      0.00
05:49:25 PM       257      0.00
05:49:25 PM       258      0.00
05:49:25 PM       259      0.00
05:49:25 PM       260      0.00
05:49:25 PM       261      0.00
05:49:25 PM       262      0.00
05:49:25 PM       263      0.00
05:49:25 PM       264      0.00
05:49:25 PM       265      0.00
05:49:25 PM       266      0.00
05:49:25 PM       267      0.00
05:49:25 PM       268      0.00
05:49:25 PM       269      0.00
05:49:25 PM       270      0.00
05:49:25 PM       271      0.00
05:49:25 PM       272      0.00
05:49:25 PM       273      0.00
05:49:25 PM       274      0.00
05:49:25 PM       275      0.00
05:49:25 PM       276      0.00
05:49:25 PM       277      0.00
05:49:25 PM       278      0.00
05:49:25 PM       279      0.00
05:49:25 PM       280      0.00
05:49:25 PM       281      0.00
05:49:25 PM       282      0.00
05:49:25 PM       283      0.00
05:49:25 PM       284      0.00
05:49:25 PM       285      0.00
05:49:25 PM       286      0.00
05:49:25 PM       287      0.00
05:49:25 PM       288      0.00
05:49:25 PM       289      0.00
05:49:25 PM       290      0.00
05:49:25 PM       291      0.00
05:49:25 PM       292      0.00
05:49:25 PM       293      0.00
05:49:25 PM       294      0.00
05:49:25 PM       295      0.00
05:49:25 PM       296      0.00
05:49:25 PM       297      0.00
05:49:25 PM       298      0.00
05:49:25 PM       299      0.00
05:49:25 PM       300      0.00
05:49:25 PM       301      0.00
05:49:25 PM       302      0.00
05:49:25 PM       303      0.00
05:49:25 PM       304      0.00
05:49:25 PM       305      0.00
05:49:25 PM       306      0.00
05:49:25 PM       307      0.00
05:49:25 PM       308      0.00
05:49:25 PM       309      0.00
05:49:25 PM       310      0.00
05:49:25 PM       311      0.00
05:49:25 PM       312      0.00
05:49:25 PM       313      0.00
05:49:25 PM       314      0.00
05:49:25 PM       315      0.00
05:49:25 PM       316      0.00
05:49:25 PM       317      0.00
05:49:25 PM       318      0.00
05:49:25 PM       319      0.00
05:49:25 PM       320      0.00
05:49:25 PM       321      0.00
05:49:25 PM       322      0.00
05:49:25 PM       323      0.00
05:49:25 PM       324      0.00
05:49:25 PM       325      0.00
05:49:25 PM       326      0.00
05:49:25 PM       327      0.00
05:49:25 PM       328      0.00
05:49:25 PM       329      0.00
05:49:25 PM       330      0.00
05:49:25 PM       331      0.00
05:49:25 PM       332      0.00
05:49:25 PM       333      0.00
05:49:25 PM       334      0.00
05:49:25 PM       335      0.00
05:49:25 PM       336      0.00
05:49:25 PM       337      0.00
05:49:25 PM       338      0.00
05:49:25 PM       339      0.00
05:49:25 PM       340      0.00
05:49:25 PM       341      0.00
05:49:25 PM       342      0.00
05:49:25 PM       343      0.00
05:49:25 PM       344      0.00
05:49:25 PM       345      0.00
05:49:25 PM       346      0.00
05:49:25 PM       347      0.00
05:49:25 PM       348      0.00
05:49:25 PM       349      0.00
05:49:25 PM       350      0.00
05:49:25 PM       351      0.00
05:49:25 PM       352      0.00
05:49:25 PM       353      0.00
05:49:25 PM       354      0.00
05:49:25 PM       355      0.00
05:49:25 PM       356      0.00
05:49:25 PM       357      0.00
05:49:25 PM       358      0.00
05:49:25 PM       359      0.00
05:49:25 PM       360      0.00
05:49:25 PM       361      0.00
05:49:25 PM       362      0.00
05:49:25 PM       363      0.00
05:49:25 PM       364      0.00
05:49:25 PM       365      0.00
05:49:25 PM       366      0.00
05:49:25 PM       367      0.00
05:49:25 PM       368      0.00
05:49:25 PM       369      0.00
05:49:25 PM       370      0.00
05:49:25 PM       371      0.00
05:49:25 PM       372      0.00
05:49:25 PM       373      0.00
05:49:25 PM       374      0.00
05:49:25 PM       375      0.00
05:49:25 PM       376      0.00
05:49:25 PM       377      0.00
05:49:25 PM       378      0.00
05:49:25 PM       379      0.00
05:49:25 PM       380      0.00
05:49:25 PM       381      0.00
05:49:25 PM       382      0.00
05:49:25 PM       383      0.00
05:49:25 PM       384      0.00
05:49:25 PM       385      0.00
05:49:25 PM       386      0.00
05:49:25 PM       387      0.00
05:49:25 PM       388      0.00
05:49:25 PM       389      0.00
05:49:25 PM       390      0.00
05:49:25 PM       391      0.00
05:49:25 PM       392      0.00
05:49:25 PM       393      0.00
05:49:25 PM       394      0.00
05:49:25 PM       395      0.00
05:49:25 PM       396      0.00
05:49:25 PM       397      0.00
05:49:25 PM       398      0.00
05:49:25 PM       399      0.00
05:49:25 PM       400      0.00
05:49:25 PM       401      0.00
05:49:25 PM       402      0.00
05:49:25 PM       403      0.00
05:49:25 PM       404      0.00
05:49:25 PM       405      0.00
